"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
535454070,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",71,8520,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Artery","Norm","OneFam","One_and_Half_Fin","Average","Below_Average",1952,1952,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"Typical","Fair","CBlock","Typical","Typical","No","Rec",6,"Unf",0,403,910,"GasA","Fair","Y","SBrkr",910,475,0,1385,0,0,2,0,4,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",2000,"Unf",2,720,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,6,2010,"WD ","Normal",-93.609218,42.0347571,166000
535456110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1951,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","BLQ",2,"Rec",486,180,900,"GasA","Typical","Y","SBrkr",900,0,0,900,0,1,1,0,3,1,"Good",5,"Typ",0,"No_Fireplace","Detchd",2005,"Unf",2,576,"Typical","Typical","Paved",222,32,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.607801,42.034848,134800
535477020,"Two_Story_1946_and_Newer","Residential_Low_Density",70,7700,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","PosN","Norm","OneFam","Two_Story","Above_Average","Average",1966,1966,"Gable","CompShg","MetalSd","MetalSd","BrkFace",351,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,756,756,"GasA","Typical","Y","SBrkr",1051,788,0,1839,0,0,1,1,4,1,"Typical",7,"Typ",1,"Typical","Attchd",1966,"Unf",2,442,"Typical","Typical","Paved",0,124,216,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.603705,42.037093,155000
902102100,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,4800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Below_Average","Average",1900,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",771,"Typical","Typical","PConc","Typical","Typical","No","ALQ",1,"Unf",0,661,709,"GasA","Typical","Y","SBrkr",1157,687,0,1844,1,0,1,0,3,1,"Typical",9,"Min2",2,"Good","Basment",1900,"Unf",1,240,"Typical","Typical","Paved",84,0,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"COD","Abnorml",-93.617014,42.033313,80400
902104060,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",55,8800,"Pave","Gravel","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Below_Average","Good",1910,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,576,576,"GasA","Good","Y","SBrkr",792,348,0,1140,0,0,1,0,3,1,"Typical",7,"Min2",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,160,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.617135,42.032134,96500
902106140,"One_Story_1945_and_Older","Residential_Medium_Density",56,8960,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Artery","Norm","OneFam","One_Story","Average","Above_Average",1927,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1008,1008,"GasA","Good","Y","FuseA",1028,0,0,1028,0,0,1,0,2,1,"Typical",5,"Typ",1,"Good","Detchd",1927,"Unf",2,360,"Typical","Typical","Paved",0,0,130,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.620241,42.031381,115000
902125080,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,5790,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Fair","Above_Average",1915,1950,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Good","Good","CBlock","Fair","Typical","No","Unf",7,"Unf",0,840,840,"GasA","Good","N","SBrkr",840,765,0,1605,0,0,2,0,3,2,"Typical",8,"Typ",0,"No_Fireplace","Detchd",1915,"Unf",1,379,"Typical","Typical","Paved",0,0,202,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.614002,42.033279,107400
902125160,"One_Story_1945_and_Older","Residential_Medium_Density",47,4608,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Artery","Norm","OneFam","One_Story","Below_Average","Above_Average",1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","Unf",7,"Unf",0,747,747,"GasA","Typical","Y","SBrkr",747,0,0,747,0,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd",1945,"Unf",1,220,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.615431,42.033644,80000
902206130,"One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density",50,6900,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1938,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,827,827,"GasA","Good","Y","SBrkr",827,424,0,1251,0,0,1,0,3,1,"Fair",6,"Typ",0,"No_Fireplace","Detchd",1938,"Unf",1,240,"Fair","Typical","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",-93.6090761,42.0303113,119000
902206220,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",69,11851,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Artery","Norm","OneFam","One_and_Half_Fin","Average","Good",1948,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","BrkTil","Typical","Typical","No","BLQ",2,"Unf",0,247,1027,"GasA","Excellent","Y","SBrkr",1027,606,0,1633,0,0,1,0,3,1,"Good",7,"Typ",1,"Good","Detchd",1948,"Unf",1,240,"Typical","Typical","Paved",0,100,126,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.610466,42.030383,129000
902206240,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",0,8239,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Artery","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1920,1962,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Rec",6,"Unf",0,832,1008,"GasA","Typical","Y","SBrkr",1060,185,0,1245,0,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1962,"Unf",1,315,"Typical","Typical","Paved",0,0,334,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.610468,42.030467,100000
902207130,"One_Story_1945_and_Older","Residential_Medium_Density",68,9656,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_Story","Poor","Poor",1923,1970,"Gable","CompShg","AsbShng","AsbShng","None",0,"Typical","Fair","BrkTil","Fair","Fair","No","Unf",7,"Unf",0,678,678,"GasA","Typical","N","SBrkr",832,0,0,832,0,0,1,0,2,1,"Typical",5,"Typ",1,"Good","Detchd",1928,"Unf",2,780,"Fair","Fair","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Abnorml",-93.606789,42.030388,12789
902401060,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density",100,9045,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","TwoFmCon","Two_Story","Average","Fair",1910,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Fair","BrkTil","Typical","Typical","Mn","Unf",7,"Unf",0,840,840,"Grav","Fair","N","FuseF",1128,1128,0,2256,0,0,2,0,4,2,"Fair",12,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,18,18,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Abnorml",-93.608878,42.028083,76500
902402010,"One_Story_1946_and_Newer_All_Styles","Residential_Medium_Density",90,7407,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Artery","Norm","OneFam","One_Story","Above_Average","Good",1957,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,312,912,"GasA","Typical","Y","FuseA",1236,0,0,1236,1,0,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1957,"Unf",2,923,"Typical","Typical","Paved",0,158,158,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2010,"WD ","Normal",-93.608246,42.03005,149700
902402130,"Two_Story_1945_and_Older","Residential_Medium_Density",60,7740,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Below_Average","Good",1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Fair","Typical","No","Unf",7,"Unf",0,622,622,"GasA","Good","Y","SBrkr",741,622,0,1363,0,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1966,"Unf",2,528,"Typical","Typical","Paved",0,0,0,0,168,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.607238,42.028164,125500
902402250,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density",60,11340,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","TwoFmCon","Two_Story","Below_Average","Above_Average",1885,1950,"Gable","CompShg","VinylSd","AsbShng","None",0,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,777,777,"GasA","Good","Y","SBrkr",1246,1044,0,2290,0,0,2,0,4,2,"Typical",11,"Typ",0,"No_Fireplace","Detchd",1971,"Unf",2,560,"Typical","Typical","Dirt_Gravel",0,0,114,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.608752,42.02916,122500
903206120,"Two_and_Half_Story_All_Ages","Residential_Low_Density",0,7793,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Corner","Gtl","Brookside","Norm","Norm","OneFam","Two_and_Half_Unf","Good","Good",1922,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Good","Typical","No","BLQ",2,"Unf",0,634,1108,"GasA","Typical","N","FuseA",1160,908,0,2068,0,0,1,1,3,1,"Good",8,"Typ",1,"Good","Detchd",1928,"Unf",1,315,"Typical","Typical","Paved",0,0,60,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.625825,42.030187,209500
903225150,"One_Story_1945_and_Older","Residential_Medium_Density",50,5000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Feedr","Norm","OneFam","One_Story","Below_Average","Good",1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Rec",6,"Unf",0,577,765,"GasA","Typical","N","FuseF",765,0,0,765,1,0,1,0,2,1,"Good",4,"Typ",0,"No_Fireplace","Detchd",1926,"Unf",1,200,"Fair","Typical","Partial_Pavement",135,0,41,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2010,"WD ","Normal",-93.625586,42.033621,87000
903226160,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",50,6000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Good","No","BLQ",2,"LwQ",12,144,608,"GasA","Typical","Y","SBrkr",608,524,0,1132,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1939,"Unf",1,240,"Typical","Typical","Paved",0,0,128,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2010,"WD ","Abnorml",-93.624566,42.033563,134000
903227150,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",53,6360,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Brookside","Feedr","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1942,1950,"Gable","CompShg","MetalSd","MetalSd","Stone",300,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",159,316,835,"GasA","Typical","Y","FuseA",955,498,0,1453,0,0,1,1,3,1,"Good",7,"Min2",2,"Fair","Detchd",1942,"Unf",1,240,"Typical","Typical","Paved",0,0,35,0,148,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.623523,42.033665,132000
903228150,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",50,6000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,480,780,"GasA","Typical","Y","SBrkr",780,636,0,1416,0,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1948,"Unf",1,312,"Typical","Typical","Partial_Pavement",221,0,48,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.622448,42.033631,139900
903232190,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",52,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average","Good",1936,1980,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Fair","No","Rec",6,"Unf",0,252,528,"GasA","Good","Y","SBrkr",548,492,0,1040,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1979,"Fin",2,624,"Typical","Typical","Partial_Pavement",306,0,32,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.623483,42.031556,123900
903233120,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",52,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average","Average",1930,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","LwQ",4,"Unf",0,480,928,"GasA","Typical","Y","FuseF",928,608,0,1536,0,0,2,0,4,1,"Typical",7,"Typ",1,"Good","Detchd",1930,"Unf",2,480,"Typical","Typical","Paved",0,10,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2010,"WD ","Normal",-93.621482,42.031337,138400
903234050,"One_Story_1945_and_Older","Residential_Medium_Density",51,6120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Artery","Norm","OneFam","One_Story","Above_Average","Average",1923,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Fair","Fair","No","ALQ",1,"Unf",0,164,1124,"GasA","Typical","Y","SBrkr",1068,0,0,1068,1,0,1,0,2,1,"Typical",5,"Typ",1,"Good","Detchd",1923,"Unf",1,288,"Typical","Typical","Paved",0,0,128,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.620409,42.032302,109500
903425110,"Two_Story_1945_and_Older","Residential_Medium_Density",50,10300,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Old_Town","RRAn","Feedr","OneFam","Two_Story","Good","Above_Average",1921,1950,"Gable","CompShg","Stucco","Stucco","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,576,576,"GasA","Good","Y","SBrkr",902,808,0,1710,0,0,2,0,3,1,"Typical",9,"Typ",0,"No_Fireplace","Detchd",1990,"Unf",2,480,"Typical","Typical","Paved",12,11,64,0,0,0,"No_Pool","Good_Privacy","None",0,4,2010,"WD ","Normal",-93.62338,42.027986,140000
903426180,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",57,8094,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Below_Average","Average",1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Fair","CBlock","Typical","Typical","No","Unf",7,"Unf",0,888,888,"GasA","Excellent","Y","SBrkr",888,1074,0,1962,0,0,1,1,4,1,"Typical",9,"Typ",1,"Typical","Detchd",1915,"Unf",2,572,"Typical","Typical","Paved",160,0,364,0,0,0,"No_Pool","Good_Privacy","None",0,6,2010,"WD ","Normal",-93.621674,42.028888,149500
903426200,"Two_Story_1945_and_Older","Residential_Medium_Density",60,12900,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Above_Average","Very_Good",1912,2009,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Good","Good","PConc","Typical","Typical","No","Unf",7,"Unf",0,780,780,"GasA","Excellent","Y","SBrkr",780,780,0,1560,0,0,1,1,3,1,"Good",7,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",344,0,0,0,168,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.621835,42.028875,159900
903430080,"Two_Story_1945_and_Older","Residential_Medium_Density",52,3068,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Above_Average","Very_Good",1920,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,662,662,"GasA","Excellent","Y","SBrkr",662,662,0,1324,0,1,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1920,"Unf",1,180,"Typical","Typical","Paved",0,0,112,0,0,0,"No_Pool","Good_Privacy","None",0,2,2010,"WD ","Normal",-93.621632,42.026914,122000
903450110,"Duplex_All_Styles_and_Ages","Residential_Medium_Density",110,8472,"Grvl","No_Alley_Access","Moderately_Irregular","Bnk","AllPub","Corner","Mod","Iowa_DOT_and_Rail_Road","RRNn","Norm","Duplex","One_Story","Average","Average",1963,1963,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fair","Typical","CBlock","Good","Typical","Gd","LwQ",4,"GLQ",712,0,816,"GasA","Typical","N","SBrkr",816,0,0,816,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","CarPort",1963,"Unf",2,516,"Typical","Typical","Paved",106,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.629495,42.020693,110000
903454060,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density",70,5600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","TwoFmCon","Two_Story","Below_Average","Average",1930,1950,"Hip","CompShg","VinylSd","Wd Shng","None",0,"Fair","Fair","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Fair","N","SBrkr",372,720,0,1092,0,0,2,0,3,2,"Fair",7,"Mod",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","Othr",3500,7,2010,"WD ","Normal",-93.626876,42.024141,55000
904101110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",100,15263,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Clear_Creek","Feedr","Norm","OneFam","One_Story","Average","Average",1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",90,"Typical","Typical","CBlock","Good","Typical","No","Rec",6,"Unf",0,656,1422,"GasA","Good","Y","SBrkr",1675,0,0,1675,0,0,2,0,3,1,"Typical",8,"Typ",2,"Good","Attchd",1959,"Unf",1,365,"Typical","Typical","Paved",0,132,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.655538,42.032432,173000
904300150,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",72,10632,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","One_and_Half_Fin","Average","Fair",1917,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Good","Fair","No","Unf",7,"Unf",0,689,689,"GasA","Good","N","SBrkr",725,499,0,1224,0,0,1,1,3,1,"Poor",6,"Mod",0,"No_Fireplace","Detchd",1917,"Unf",1,180,"Fair","Fair","Dirt_Gravel",0,0,248,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"COD","Normal",-93.658265,42.028256,107500
904351040,"Two_Story_1945_and_Older","C_all",0,6449,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","Two_Story","Below_Average","Very_Poor",1907,1950,"Gambrel","CompShg","Wd Sdng","Stucco","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,634,707,"GasW","Typical","N","SBrkr",942,942,0,1884,0,0,1,1,4,1,"Typical",7,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,0,239,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Abnorml",-93.657573,42.025255,93369
904352190,"Two_Family_conversion_All_Styles_and_Ages","Residential_High_Density",60,6048,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","South_and_West_of_Iowa_State_University","Artery","Norm","TwoFmCon","One_and_Half_Fin","Average","Good",1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Good","BrkTil","Typical","Typical","Mn","LwQ",4,"Unf",0,120,856,"GasA","Good","Y","SBrkr",936,744,0,1680,1,0,2,0,2,2,"Typical",7,"Typ",1,"Good","Detchd",1910,"Unf",2,450,"Typical","Fair","Partial_Pavement",56,144,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"COD","Normal",-93.655849,42.022825,114900
905102060,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",75,11625,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","TwoFmCon","One_Story","Average","Below_Average",1965,1965,"Hip","CompShg","Plywood","HdBoard","None",0,"Typical","Typical","PConc","Typical","Typical","Mn","BLQ",2,"Unf",0,198,1039,"GasA","Excellent","Y","SBrkr",1039,0,0,1039,1,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1965,"Unf",2,504,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.673401,42.033008,131500
905104210,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8521,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","OneFam","One_Story","Average","Average",1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,70,912,"GasA","Typical","Y","SBrkr",912,0,0,912,0,0,1,0,3,1,"Typical",5,"Typ",1,"Fair","Detchd",1974,"Unf",1,336,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2010,"WD ","Normal",-93.678141,42.029867,125000
905105070,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8246,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Very_Good",1968,2001,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Good","CBlock","Typical","Typical","Mn","Rec",6,"ALQ",668,204,1060,"GasA","Excellent","Y","SBrkr",1060,0,0,1060,1,0,1,0,3,1,"Good",6,"Typ",1,"Typical","Attchd",1968,"Unf",1,270,"Typical","Typical","Paved",406,90,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2010,"WD ","Normal",-93.676659,42.03069,154000
